ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TOTAL_REQUERIMIENTOS,TOTAL_RECLAMOS,PORC_RECLAMOS,TOTAL_PROCDE,PORC_PROCDE,MESES_ACTIVOS,REQ_PROM_MES
40365,201208,1,6,1,23.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,12,7,4,0,0,4,7,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
59300,201208,1,4,2,35.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27383,201208,0,3,2,24.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71497,201208,1,2,2,40.0,4.0,1,1,7190,7440,7710,7970,8230,8410,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,1,1,1,1,1,1,2.0,0.0,0.0,0.0,0.0,1.0,2.0
68040,201208,1,2,2,40.0,6.0,0,0,8650,8440,8480,8700,9050,9330,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,3.0,2.0,0.6666666666666666,0.0,0.0,2.0,1.5
78622,201208,1,2,1,30.0,10.0,0,7,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,0,3,4,0,6,6,6,6,6,6,1,1,1,1,1,1,3.0,2.0,0.6666666666666666,0.0,0.0,1.0,3.0
49128,201208,1,5,1,34.0,4.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,6,8,8,7,16,0,0,0,0,0,0,9,14,9,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
16074,201208,1,7,1,39.0,5.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,7,7,7,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
77324,201208,1,7,1,30.0,0.0,0,0,90,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,3,3,3,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43141,201208,0,1,1,22.0,5.0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
18983,201208,1,8,2,34.0,5.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,3,1,1,1,1,1,1,2.0,1.0,0.5,0.0,0.0,1.0,2.0
34527,201208,1,4,2,49.0,0.0,0,0,11220,9190,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,6,6,6,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19322,201208,1,3,2,29.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
16798,201208,1,9,1,30.0,3.0,0,6,0,0,0,0,0,0,1,1,1,1,1,1,3,0,3,6,8,8,5,5,0,0,0,0,0,0,7,6,20,13,23,13,1,1,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
81030,201208,1,7,1,37.0,10.0,0,14,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,1,6,11,10,0,0,0,0,0,0,5,5,5,5,5,6,1,1,1,1,1,1,3.0,1.0,0.3333333333333333,0.0,0.0,2.0,1.5
86626,201208,1,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23532,201208,1,7,1,27.0,3.0,0,5,0,0,0,0,0,0,1,1,1,1,1,1,3,1,13,14,6,8,11,5,0,0,0,0,0,0,13,8,2,5,4,10,2,2,2,2,2,1,1,1,1,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
37256,201208,1,1,1,58.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33769,201208,0,0,2,57.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79317,201208,1,1,2,30.0,0.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15030,201208,1,3,2,34.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65970,201208,1,1,2,38.0,7.0,0,9,0,0,0,120,170,230,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
11460,201208,1,5,1,46.0,10.0,0,6,7790,8190,8610,9030,9370,9760,1,1,1,1,1,1,3,1,8,5,8,9,10,7,0,0,0,0,0,0,2,3,5,3,4,3,5,5,5,5,5,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
84252,201208,1,3,2,22.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,12,7,2,0,0,0,6,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
42155,201208,1,1,2,43.0,5.0,0,1,0,50,9040,10920,11780,6240,1,1,1,1,1,1,2,0,2,0,0,1,2,4,3,12,9,4,9,13,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,2.0,0.0,0.0,0.0,0.0,1.0,2.0
39279,201208,1,8,1,34.0,0.0,1,0,430,470,210,200,560,950,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,2.0,1.0,0.5,0.0,0.0,1.0,2.0
22855,201208,1,6,1,30.0,7.0,0,13,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,4,3,2,1,3,6,4,4,5,3,5,5,7,6,10,5,3,5,5,5,4,4,4,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
86315,201208,0,2,1,26.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,19,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,201208,0,3,2,24.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,6,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96472,201208,1,1,2,41.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,6,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5799,201208,1,0,1,24.0,5.0,0,10,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,7,7,1,19,21,9,0,1,12,6,10,13,1,9,3,2,2,2,1,1,1,0,0,0,0,0,0,2.0,1.0,0.5,0.0,0.0,1.0,2.0
35878,201208,1,6,1,37.0,8.0,0,11,50,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4675,201208,1,0,1,25.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18680,201208,0,0,1,27.0,1.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,6,14,8,10,18,8,5,7,13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
42333,201208,1,0,0,0.0,1.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,2,0,5,3,8,2,1,4,9,12,8,14,20,14,1,1,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
26481,201208,1,4,1,35.0,0.0,0,11,5100,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,4,4,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28177,201208,1,2,2,24.0,3.0,0,1,7680,7870,8050,8270,8420,8580,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
44100,201208,1,2,2,25.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27358,201208,1,5,1,59.0,8.0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
70347,201208,1,1,1,38.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,20,4,0,0,3,2,2,2,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24792,201208,1,6,1,40.0,10.0,1,7,3790,3650,3660,3350,3850,3490,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,13,25,19,12,14,10,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
69403,201208,1,3,2,31.0,0.0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,6,0,0,0,0,0,0,0,0,0,0,11,11,12,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48214,201208,1,4,2,36.0,5.0,0,13,22080,22430,7660,5690,5670,6010,1,1,1,1,1,1,3,1,3,7,9,6,8,5,6,1,1,1,2,3,9,8,5,3,3,3,2,2,3,3,3,3,0,0,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
61315,201208,1,6,1,55.0,6.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,17,14,23,15,12,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
80380,201208,1,3,1,27.0,5.0,0,12,3200,2420,710,1010,3730,2340,1,1,1,1,1,1,4,1,11,10,13,11,10,9,0,0,0,0,0,0,12,13,14,18,7,11,6,7,7,7,6,6,1,1,0,1,0,0,3.0,3.0,1.0,0.0,0.0,3.0,1.0
23007,201208,1,1,2,55.0,10.0,0,0,2700,3280,3910,4340,5020,5620,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,2.0,1.0,0.5,0.0,0.0,1.0,2.0
84953,201208,1,2,1,31.0,6.0,0,12,0,0,0,0,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,5,6,0,1,1,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
78266,201208,1,2,1,29.0,10.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,1,3,4,1,0,0,0,0,0,0,9,12,1,3,11,13,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
79103,201208,1,3,1,30.0,7.0,0,6,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,17,12,3,3,5,4,0,3,0,0,2,0,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
80249,201208,1,0,1,41.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58820,201208,1,6,1,49.0,5.0,0,13,0,0,0,0,0,0,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,3,5,7,5,4,4,4,4,4,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
18237,201208,1,3,1,26.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59817,201208,1,4,2,62.0,0.0,0,0,1740,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,4,4,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29008,201208,1,1,2,52.0,10.0,0,9,0,0,0,0,0,0,1,1,1,1,1,1,2,0,9,2,0,7,9,9,0,0,0,0,0,0,10,7,2,7,19,3,3,3,3,3,3,3,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,2.0,1.0
54002,201208,1,1,1,39.0,1.0,0,1,6060,6320,6630,6710,7200,7470,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,5,5,5,5,5,0,0,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
25787,201208,1,2,1,26.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,13,11,9,3,8,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
84009,201208,1,1,2,37.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,201208,1,1,1,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,2,0,0,0,4,4,4,4,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61902,201208,1,2,1,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90832,201208,1,2,2,30.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,15,4,12,0,0,5,5,5,5,5,5,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86331,201208,0,2,1,24.0,2.0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,15,11,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,2.0
67622,201208,1,2,2,49.0,0.0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10085,201208,1,3,1,28.0,4.0,0,7,700,550,0,0,0,0,1,1,1,0,0,0,2,0,1,3,1,0,2,4,7,4,2,0,0,0,19,17,20,14,12,7,1,1,1,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,1.5
41628,201208,1,2,1,27.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,4,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,4,4,3,3,3,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
37622,201208,1,1,2,40.0,0.0,0,1,2970,3380,2570,0,0,0,1,1,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,5,5,5,4,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95978,201208,1,6,1,60.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,3,3,3,2,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
70261,201208,1,1,1,26.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91840,201208,1,0,1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,3,9,5,8,6,10,4,0,5,10,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
82978,201208,1,1,2,31.0,0.0,0,1,10260,10380,5200,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,3,3,3,2,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98718,201208,1,5,2,32.0,3.0,0,9,0,0,0,0,0,0,1,1,1,1,1,1,3,1,0,0,0,0,0,0,4,8,3,5,9,12,8,6,2,6,14,6,7,7,7,7,7,7,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
60446,201208,1,6,2,34.0,6.0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,2,4,0,0,0,0,0,0,3,11,2,4,11,4,2,2,2,2,2,2,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,1.0,2.0
96929,201208,1,9,2,36.0,10.0,0,14,0,0,1010,0,0,0,1,1,1,1,1,1,3,1,2,4,3,5,4,6,0,0,0,0,0,0,8,7,9,8,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6433,201208,1,2,1,25.0,1.0,0,1,7710,8000,8230,8350,8360,8580,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,7,5,5,5,5,5,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
42958,201208,0,6,1,30.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30014,201208,1,2,1,25.0,0.0,0,7,3860,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,5,4,4,4,4,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90641,201208,1,1,2,21.0,3.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,2,1,0,0,9,19,5,8,9,8,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,1.0,2.0
1108,201208,1,5,1,40.0,4.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,15,9,7,2,8,9,12,8,11,14,9,13,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
86926,201208,1,4,1,36.0,10.0,0,0,3330,3410,3480,3500,470,0,1,1,1,1,1,1,3,0,1,3,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,4,4,4,4,4,4,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
18739,201208,1,2,1,29.0,4.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,2,7,13,25,21,17,10,0,16,20,22,25,12,23,4,4,4,4,4,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
80761,201208,0,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87401,201208,1,4,1,46.0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
95067,201208,1,7,1,32.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,4,4,4,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65725,201208,0,2,1,24.0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85634,201208,1,4,2,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,5,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44951,201208,1,3,1,78.0,5.0,0,0,2700,2820,2930,3050,3200,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
58704,201208,0,0,2,27.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37534,201208,0,1,2,54.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61543,201208,1,1,1,38.0,1.0,0,1,9390,9740,10100,10390,10730,11020,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24,19,14,5,3,3,3,3,3,3,1,0,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
74366,201208,1,2,1,23.0,3.0,0,9,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,30,24,22,27,34,4,4,4,4,4,4,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
75088,201208,1,1,1,35.0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46131,201208,1,4,0,48.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,3,0,0,3,3,3,3,3,3,0,1,1,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
