ID_CORRELATIVO,CODMES_x,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES_y,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
16092,201208,0,Rang_ingreso_02,Lima,23.0,2.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,5,4,4,9,7,7,0,0,0,0,0,0,8,7,8,8,11,6,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 67
50854,201208,1,Rang_ingreso_08,Lima,29.0,10.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_05,1,0,3,2,6,1,2,14,10,10,14,8,14,18,19,19,31,15,15,3,3,3,3,3,3,0,0,0,0,1,0,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 145
50854,201208,1,Rang_ingreso_08,Lima,29.0,10.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_05,1,0,3,2,6,1,2,14,10,10,14,8,14,18,19,19,31,15,15,3,3,3,3,3,3,0,0,0,0,1,0,Reclamo,PROCEDE PARCIAL,202403,Producto 21,Submotivo 125
61825,201208,1,Rang_ingreso_06,Lima,30.0,8.0,0,Rango_SDO_07,17830,17150,19020,21680,21390,19520,1,1,1,1,1,1,Rango_05,1,3,10,10,9,6,7,11,7,4,1,9,11,14,10,4,12,8,13,3,4,4,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
58176,201208,1,Rang_ingreso_06,Lima,30.0,9.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,13,12,15,15,14,10,4,1,0,0,0,0,7,7,0,3,0,7,1,1,1,1,1,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
25181,201208,1,Rang_ingreso_05,Lima,65.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,5,5,5,6,6,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 144
25181,201208,1,Rang_ingreso_05,Lima,65.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,5,5,5,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
85206,201208,1,Rang_ingreso_06,Lima,33.0,10.0,1,Rango_SDO_04,6270,6420,6590,6750,6490,5640,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
85206,201208,1,Rang_ingreso_06,Lima,33.0,10.0,1,Rango_SDO_04,6270,6420,6590,6750,6490,5640,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
73898,201208,1,Rang_ingreso_05,Lima,32.0,8.0,0,Rango_SDO_09,4090,2590,2960,2080,690,960,1,1,1,1,1,1,Rango_04,1,0,2,3,2,2,1,9,14,12,13,14,7,7,13,10,6,10,11,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 142
90365,201208,1,Rang_ingreso_05,Lima,35.0,2.0,0,Rango_SDO_01,7060,7350,7630,8100,8190,8410,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,5,6,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 125
15585,201208,1,Rang_ingreso_01,Provincia,29.0,4.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,1,0,0,0,0,0,4,1,2,8,12,4,15,10,5,4,4,3,3,3,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
27996,201208,1,Rang_ingreso_07,Lima,40.0,9.0,0,Rango_SDO_09,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,5,6,1,4,4,3,0,0,0,0,0,0,9,14,10,9,11,12,1,1,1,2,2,2,0,0,0,0,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 146
99287,201208,1,Rang_ingreso_01,Lima,43.0,7.0,0,Rango_SDO_01,4710,4520,4380,3710,220,60,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,9,10,6,4,6,12,10,16,12,36,17,29,3,3,3,2,2,2,1,1,1,0,0,0,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
99287,201208,1,Rang_ingreso_01,Lima,43.0,7.0,0,Rango_SDO_01,4710,4520,4380,3710,220,60,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,9,10,6,4,6,12,10,16,12,36,17,29,3,3,3,2,2,2,1,1,1,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
65851,201208,1,Rang_ingreso_06,Lima,34.0,7.0,0,Rango_SDO_02,4690,4140,3810,3660,3320,3080,1,1,1,1,1,1,Rango_03,1,1,0,0,1,1,1,20,18,14,15,22,20,19,13,17,22,24,14,2,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
66304,201208,1,Rang_ingreso_09,Provincia,38.0,1.0,0,Cero,171400,172480,173520,174700,175730,176750,1,1,1,1,1,1,Rango_03,0,2,9,5,15,17,19,0,4,4,6,3,3,1,3,1,2,10,5,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 08,Submotivo 125
31532,201208,1,Rang_ingreso_05,Lima,30.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,1,19,12,14,23,9,7,2,8,13,6,10,3,3,3,2,2,2,1,1,1,1,1,1,0,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 39
27319,201208,0,Rang_ingreso_01,Provincia,35.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
41380,201208,1,Rang_ingreso_07,Lima,40.0,5.0,0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,13,12,7,6,5,11,5,5,6,7,7,7,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
20601,201208,1,Rang_ingreso_01,Lima,23.0,5.0,1,Rango_SDO_01,340,20,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,5,13,15,12,12,11,10,1,1,1,1,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 27
88414,201208,1,Rang_ingreso_05,Lima,37.0,7.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,0,0,0,0,0,3,0,0,0,0,0,16,8,7,17,9,16,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
88932,201208,1,Rang_ingreso_04,Provincia,46.0,5.0,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
88932,201208,1,Rang_ingreso_04,Provincia,46.0,5.0,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 43
1235,201208,1,Rang_ingreso_08,Lima,38.0,10.0,0,Rango_SDO_03,134300,134880,135420,135880,136340,136790,1,1,1,1,1,1,Rango_05,1,9,6,3,9,10,13,5,4,5,2,3,5,11,12,15,11,10,14,4,4,4,4,3,3,1,1,1,1,0,0,Reclamo,NO PROCEDE,201208,Producto 05,Submotivo 125
44459,201208,0,Desconocido,Lima,75.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
8682,201208,1,Rang_ingreso_02,Lima,60.0,3.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,2,2,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
8682,201208,1,Rang_ingreso_02,Lima,60.0,3.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 18,Submotivo 125
41803,201208,1,Rang_ingreso_02,Provincia,26.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,3,1,3,2,0,15,15,12,12,5,0,15,15,24,41,30,31,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
41803,201208,1,Rang_ingreso_02,Provincia,26.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,3,1,3,2,0,15,15,12,12,5,0,15,15,24,41,30,31,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
46751,201208,1,Rang_ingreso_04,Lima,33.0,3.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,3,3,5,6,8,7,0,0,0,0,0,0,5,6,8,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
40539,201208,1,Rang_ingreso_05,Lima,27.0,8.0,0,Rango_SDO_01,12310,12650,13000,13310,13640,13980,1,1,1,1,1,1,Rango_04,0,3,5,7,7,5,14,0,0,0,0,0,0,0,4,6,3,0,1,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
9263,201208,1,Rang_ingreso_06,Lima,25.0,6.0,0,Rango_SDO_04,100,1890,5510,12830,13910,13500,1,1,1,1,1,1,Rango_04,1,12,4,9,4,10,5,8,11,15,11,20,22,10,12,12,15,13,13,4,4,4,4,4,4,0,1,0,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 145
41284,201208,0,Desconocido,Lima,25.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,15,14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
90426,201208,1,Rang_ingreso_03,Lima,32.0,2.0,0,Cero,10,30,10,60,30,50,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
90426,201208,1,Rang_ingreso_03,Lima,32.0,2.0,0,Cero,10,30,10,60,30,50,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
371,201208,1,Rang_ingreso_01,Lima,34.0,4.0,0,Cero,4920,2950,1350,960,2320,820,1,1,1,1,1,1,Rango_02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
40693,201208,1,Rang_ingreso_02,Lima,30.0,6.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,5,3,3,3,3,5,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
40693,201208,1,Rang_ingreso_02,Lima,30.0,6.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,5,3,3,3,3,5,6,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 140
48541,201208,1,Rang_ingreso_02,Provincia,37.0,9.0,0,Rango_SDO_04,39410,39700,51030,30670,32820,34990,1,1,1,1,1,1,Rango_03,1,2,2,3,1,1,3,0,0,0,0,0,0,4,2,1,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 05,Submotivo 125
98505,201208,0,Rang_ingreso_03,Lima,27.0,2.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,5,2,5,4,4,4,0,0,0,0,0,0,7,13,5,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
82229,201208,1,Rang_ingreso_08,Provincia,34.0,9.0,0,Rango_SDO_03,23950,24670,25000,11270,8050,8410,1,1,1,1,1,1,Rango_04,1,0,0,0,1,2,0,9,12,11,5,9,5,26,22,21,14,25,13,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
14282,201208,0,Rang_ingreso_02,Lima,19.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,29,37,17,33,20,27,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
20138,201208,1,Rang_ingreso_03,Provincia,25.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,1,0,4,1,1,7,10,0,0,6,9,12,17,0,1,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
79495,201208,1,Rang_ingreso_06,Lima,32.0,10.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,1,1,0,1,26,24,24,24,11,19,2,7,3,3,6,4,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
18616,201208,1,Rang_ingreso_03,Lima,24.0,6.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,14,9,18,17,21,14,7,15,15,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
19754,201208,1,Rang_ingreso_05,Provincia,31.0,6.0,0,Rango_SDO_02,0,0,0,20,230,610,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,15,15,15,19,2,2,2,1,2,2,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202404,Producto 20,Submotivo 43
80509,201208,1,Rang_ingreso_06,Lima,65.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,0,0,0,0,0,3,5,0,0,0,0,3,5,2,4,2,2,3,3,3,3,3,3,1,0,1,1,1,1,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
80509,201208,1,Rang_ingreso_06,Lima,65.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,0,0,0,0,0,3,5,0,0,0,0,3,5,2,4,2,2,3,3,3,3,3,3,1,0,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
80509,201208,1,Rang_ingreso_06,Lima,65.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,0,0,0,0,0,3,5,0,0,0,0,3,5,2,4,2,2,3,3,3,3,3,3,1,0,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
80509,201208,1,Rang_ingreso_06,Lima,65.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,0,0,0,0,0,3,5,0,0,0,0,3,5,2,4,2,2,3,3,3,3,3,3,1,0,1,1,1,1,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
38140,201208,0,Rang_ingreso_04,Provincia,40.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 27
45461,201208,1,Rang_ingreso_02,Lima,32.0,10.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,11,12,3,3,3,3,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 17,Submotivo 95
59079,201208,1,Rang_ingreso_02,Lima,34.0,10.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,0,0,2,0,0,19,10,15,22,20,16,9,6,3,11,4,8,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 39
57792,201208,1,Rang_ingreso_03,Lima,24.0,4.0,0,Rango_SDO_06,7590,170,0,0,0,0,1,1,1,0,0,0,Rango_05,0,1,0,4,5,2,7,3,10,2,0,0,0,28,24,26,29,25,18,1,1,1,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
57792,201208,1,Rang_ingreso_03,Lima,24.0,4.0,0,Rango_SDO_06,7590,170,0,0,0,0,1,1,1,0,0,0,Rango_05,0,1,0,4,5,2,7,3,10,2,0,0,0,28,24,26,29,25,18,1,1,1,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
57792,201208,1,Rang_ingreso_03,Lima,24.0,4.0,0,Rango_SDO_06,7590,170,0,0,0,0,1,1,1,0,0,0,Rango_05,0,1,0,4,5,2,7,3,10,2,0,0,0,28,24,26,29,25,18,1,1,1,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 99
79284,201208,1,Rang_ingreso_01,Lima,22.0,5.0,0,Cero,5050,4850,4620,4350,4610,4570,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,6,0,2,14,1,1,1,1,1,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
39536,201208,1,Rang_ingreso_03,Lima,42.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
39536,201208,1,Rang_ingreso_03,Lima,42.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
34133,201208,1,Rang_ingreso_09,Lima,36.0,5.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,6,5,5,5,3,4,0,0,0,0,0,0,2,2,1,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
71376,201208,0,Rang_ingreso_01,Desconocido,32.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,20,23,18,21,6,0,17,35,26,22,37,25,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
20373,201208,1,Rang_ingreso_02,Provincia,35.0,3.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,19,6,3,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 150
83197,201208,1,Rang_ingreso_06,Lima,35.0,8.0,0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,3,3,1,1,4,4,0,0,0,0,0,0,9,4,7,4,12,13,3,3,3,3,3,3,0,1,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
64740,201208,1,Rang_ingreso_07,Lima,38.0,6.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,3,0,1,3,2,2,0,0,0,0,0,0,1,5,3,2,4,4,9,9,9,9,9,9,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
64740,201208,1,Rang_ingreso_07,Lima,38.0,6.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,3,0,1,3,2,2,0,0,0,0,0,0,1,5,3,2,4,4,9,9,9,9,9,9,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 66
64740,201208,1,Rang_ingreso_07,Lima,38.0,6.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,3,0,1,3,2,2,0,0,0,0,0,0,1,5,3,2,4,4,9,9,9,9,9,9,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
64740,201208,1,Rang_ingreso_07,Lima,38.0,6.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,3,0,1,3,2,2,0,0,0,0,0,0,1,5,3,2,4,4,9,9,9,9,9,9,1,1,1,1,1,1,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
24107,201208,1,Rang_ingreso_04,Lima,26.0,5.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,2,7,7,1,0,0,0,0,0,1,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 125
24107,201208,1,Rang_ingreso_04,Lima,26.0,5.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,2,7,7,1,0,0,0,0,0,1,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
10020,201208,1,Rang_ingreso_06,Lima,28.0,5.0,0,Rango_SDO_10,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,9,10,9,11,11,17,4,15,10,19,0,0,20,14,13,26,20,13,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 07
3638,201208,0,Rang_ingreso_02,Lima,24.0,2.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,2,7,1,3,3,2,2,0,0,0,0,0,22,16,11,5,17,15,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
92539,201208,1,Rang_ingreso_08,Lima,33.0,10.0,0,Rango_SDO_03,207620,219410,264240,267120,265760,274840,1,1,1,1,1,1,Rango_03,0,4,7,7,4,4,6,14,26,24,23,22,12,25,21,21,21,29,19,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
92539,201208,1,Rang_ingreso_08,Lima,33.0,10.0,0,Rango_SDO_03,207620,219410,264240,267120,265760,274840,1,1,1,1,1,1,Rango_03,0,4,7,7,4,4,6,14,26,24,23,22,12,25,21,21,21,29,19,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 43
92539,201208,1,Rang_ingreso_08,Lima,33.0,10.0,0,Rango_SDO_03,207620,219410,264240,267120,265760,274840,1,1,1,1,1,1,Rango_03,0,4,7,7,4,4,6,14,26,24,23,22,12,25,21,21,21,29,19,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
92539,201208,1,Rang_ingreso_08,Lima,33.0,10.0,0,Rango_SDO_03,207620,219410,264240,267120,265760,274840,1,1,1,1,1,1,Rango_03,0,4,7,7,4,4,6,14,26,24,23,22,12,25,21,21,21,29,19,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 40
