ID_CORRELATIVO,CODMES_x,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES_y,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
1175,202408,1,Rang_ingreso_02,Lima,62.0,10.0,Rango_SDO_04,1640,1640,1640,1610,1640,1640,1,1,1,1,1,1,Rango_04,1,0,1,0,0,0,0,0,0,0,0,0,0,16,23,15,35,11,15,2,2,2,3,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
20685,202408,1,Rang_ingreso_01,Provincia,47.0,3.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 43
20685,202408,1,Rang_ingreso_01,Provincia,47.0,3.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
20685,202408,1,Rang_ingreso_01,Provincia,47.0,3.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
43632,202408,1,Rang_ingreso_02,Lima,24.0,4.0,Rango_SDO_02,640,1670,1590,1030,0,0,1,1,1,1,1,1,Rango_04,0,7,1,2,3,2,1,3,6,4,3,10,6,10,13,8,3,11,10,2,2,2,2,2,1,0,0,0,1,1,1,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
43632,202408,1,Rang_ingreso_02,Lima,24.0,4.0,Rango_SDO_02,640,1670,1590,1030,0,0,1,1,1,1,1,1,Rango_04,0,7,1,2,3,2,1,3,6,4,3,10,6,10,13,8,3,11,10,2,2,2,2,2,1,0,0,0,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 43
47838,202408,1,Rang_ingreso_02,Lima,35.0,6.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,2,3,2,1,0,0,0,0,0,0,0,6,9,11,7,18,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
47838,202408,1,Rang_ingreso_02,Lima,35.0,6.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,2,3,2,1,0,0,0,0,0,0,0,6,9,11,7,18,0,6,6,6,6,6,6,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
41278,202408,1,Rang_ingreso_04,Provincia,23.0,4.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,4,3,0,0,0,0,0,0,0,0,0,0,11,12,10,14,10,15,0,2,2,2,2,2,0,0,0,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
6781,202408,1,Rang_ingreso_02,Provincia,27.0,2.0,Cero,6080,6570,6640,6780,5480,6160,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
90669,202408,1,Rang_ingreso_02,Lima,30.0,8.0,Rango_SDO_01,13480,11100,12510,14500,16530,13530,1,1,1,1,1,1,Rango_04,0,4,2,3,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,8,8,8,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
52598,202408,1,Rang_ingreso_03,Lima,32.0,3.0,Rango_SDO_01,16150,16600,16690,17400,18180,20090,1,1,1,1,1,1,Rango_04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 14,Submotivo 125
27041,202408,1,Rang_ingreso_05,Lima,30.0,3.0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,5,6,12,5,2,8,14,11,14,18,9,14,12,12,13,8,7,11,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
10229,202408,1,Rang_ingreso_01,Lima,25.0,4.0,Rango_SDO_04,850,690,1020,860,1110,1390,1,1,1,1,1,1,Rango_05,1,0,1,0,0,0,0,2,0,0,0,0,0,10,19,15,17,6,11,2,2,2,2,2,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
62483,202408,1,Rang_ingreso_01,Lima,30.0,2.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,2,6,6,6,6,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
62483,202408,1,Rang_ingreso_01,Lima,30.0,2.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,2,6,6,6,6,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 125
39787,202408,1,Rang_ingreso_02,Lima,39.0,2.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,28,42,23,22,20,28,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202408,Producto 01,Submotivo 125
39787,202408,1,Rang_ingreso_02,Lima,39.0,2.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,28,42,23,22,20,28,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 125
3144,202408,1,Desconocido,Lima,21.0,3.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
46928,202408,1,Rang_ingreso_03,Provincia,44.0,8.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
11204,202408,1,Rang_ingreso_03,Lima,23.0,3.0,Rango_SDO_04,1870,920,1990,1990,2050,1920,1,1,1,1,1,1,Rango_04,1,16,18,15,15,18,8,16,0,0,0,0,0,15,28,16,20,46,18,1,1,1,1,1,1,0,0,0,0,0,0,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
11951,202408,1,Rang_ingreso_05,Lima,53.0,9.0,Rango_SDO_12,0,70,40,10,450,50,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 142
10313,202408,1,Rang_ingreso_05,Lima,40.0,10.0,Rango_SDO_06,40,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,4,6,3,3,3,3,3,3,1,0,0,0,0,0,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 43
10313,202408,1,Rang_ingreso_05,Lima,40.0,10.0,Rango_SDO_06,40,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,4,6,3,3,3,3,3,3,1,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 63
64617,202408,1,Rang_ingreso_05,Lima,32.0,4.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,14,9,8,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
64617,202408,1,Rang_ingreso_05,Lima,32.0,4.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,14,9,8,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
41377,202408,1,Rang_ingreso_08,Provincia,39.0,10.0,Rango_SDO_14,0,10,190,330,360,410,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,0,0,1,2,0,0,5,10,11,4,1,3,3,3,3,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 132
41377,202408,1,Rang_ingreso_08,Provincia,39.0,10.0,Rango_SDO_14,0,10,190,330,360,410,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,0,0,1,2,0,0,5,10,11,4,1,3,3,3,3,4,4,4,1,1,1,1,1,1,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
44330,202408,1,Rang_ingreso_01,Lima,72.0,3.0,Cero,0,0,0,0,0,70,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 43
13210,202408,1,Rang_ingreso_03,Lima,39.0,6.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,13,14,9,5,11,4,0,0,0,0,0,0,10,15,15,16,12,9,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
13210,202408,1,Rang_ingreso_03,Lima,39.0,6.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,13,14,9,5,11,4,0,0,0,0,0,0,10,15,15,16,12,9,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
38618,202408,0,Rang_ingreso_01,Lima,24.0,2.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,27,20,16,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
85743,202408,1,Rang_ingreso_01,Lima,26.0,6.0,Rango_SDO_01,0,0,40,200,70,0,0,0,1,1,1,0,Rango_02,0,3,4,0,0,0,1,0,0,0,0,0,0,3,16,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
46254,202408,1,Rang_ingreso_03,Provincia,34.0,9.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,1,9,4,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
78473,202408,1,Rang_ingreso_01,Lima,24.0,6.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,12,2,8,5,5,5,0,0,0,0,0,0,10,8,10,10,9,18,1,1,0,0,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202408,Producto 21,Submotivo 88
90251,202408,1,Rang_ingreso_02,Provincia,75.0,4.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 63
45480,202408,1,Rang_ingreso_05,Lima,42.0,6.0,Rango_SDO_14,35910,40340,44450,48710,52990,56870,1,1,1,1,1,1,Rango_04,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,0,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 125
45480,202408,1,Rang_ingreso_05,Lima,42.0,6.0,Rango_SDO_14,35910,40340,44450,48710,52990,56870,1,1,1,1,1,1,Rango_04,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,0,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 01,Submotivo 125
45480,202408,1,Rang_ingreso_05,Lima,42.0,6.0,Rango_SDO_14,35910,40340,44450,48710,52990,56870,1,1,1,1,1,1,Rango_04,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,0,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 01,Submotivo 125
28766,202408,1,Rang_ingreso_03,Lima,28.0,6.0,Cero,15370,15600,15600,15670,16280,16280,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,2,2,3,3,3,3,3,2,0,0,0,0,0,0,Solicitud,PROCEDE PARCIAL,202403,Producto 20,Submotivo 157
3323,202408,1,Rang_ingreso_04,Lima,24.0,3.0,Rango_SDO_01,1150,130,0,0,0,0,1,1,1,0,0,0,Rango_03,1,1,1,2,0,0,0,6,4,6,2,4,2,3,11,4,7,9,11,2,2,2,1,0,0,1,1,1,1,0,0,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
98630,202408,1,Rang_ingreso_01,Lima,22.0,4.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,1,0,1,0,6,6,7,0,1,0,5,5,7,1,3,4,2,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
329,202408,1,Rang_ingreso_09,Lima,67.0,7.0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,3,1,4,2,1,3,0,0,0,0,0,0,2,3,2,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
72503,202408,1,Rang_ingreso_05,Lima,26.0,4.0,Rango_SDO_01,6650,6760,8140,12200,7730,0,1,1,1,1,1,1,Rango_04,1,6,6,7,5,4,4,0,0,0,0,0,1,16,12,6,12,12,9,1,1,1,1,1,2,0,0,0,0,0,1,Reclamo,PROCEDE PARCIAL,202406,Producto 05,Submotivo 125
72503,202408,1,Rang_ingreso_05,Lima,26.0,4.0,Rango_SDO_01,6650,6760,8140,12200,7730,0,1,1,1,1,1,1,Rango_04,1,6,6,7,5,4,4,0,0,0,0,0,1,16,12,6,12,12,9,1,1,1,1,1,2,0,0,0,0,0,1,Reclamo,NO PROCEDE,202406,Producto 05,Submotivo 125
27845,202408,1,Rang_ingreso_05,Provincia,27.0,6.0,Rango_SDO_01,70,20,30,30,0,0,1,1,1,1,1,1,Rango_03,1,9,20,20,11,23,18,0,0,0,0,0,0,6,8,5,3,19,20,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 27
88877,202408,1,Rang_ingreso_09,Lima,38.0,9.0,Rango_SDO_06,0,0,0,57070,116880,98000,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,21,14,16,8,2,2,3,4,4,4,0,0,0,0,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
10071,202408,1,Rang_ingreso_06,Lima,27.0,10.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,11,15,10,17,10,9,9,16,9,10,10,8,2,2,2,2,2,2,0,0,0,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
69468,202408,1,Rang_ingreso_06,Provincia,37.0,4.0,Rango_SDO_07,18060,18470,20400,22860,28570,29140,1,1,1,1,1,1,Rango_05,1,16,4,7,10,5,6,0,0,0,0,0,0,8,12,9,10,15,7,6,6,6,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 07
63238,202408,1,Rang_ingreso_05,Lima,24.0,1.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,5,1,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,0,0,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
63238,202408,1,Rang_ingreso_05,Lima,24.0,1.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,5,1,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,0,0,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
63238,202408,1,Rang_ingreso_05,Lima,24.0,1.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,5,1,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,0,0,Solicitud,PROCEDE PARCIAL,202403,Producto 20,Submotivo 157
63238,202408,1,Rang_ingreso_05,Lima,24.0,1.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,5,1,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,0,0,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 43
63238,202408,1,Rang_ingreso_05,Lima,24.0,1.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,5,1,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,0,0,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 142
49853,202408,1,Rang_ingreso_06,Provincia,33.0,9.0,Rango_SDO_02,6780,3350,0,4720,5440,2540,1,1,1,1,1,1,Rango_03,0,4,4,1,2,2,1,0,6,3,6,9,5,0,4,3,11,2,4,5,5,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 145
10666,202408,1,Rang_ingreso_05,Lima,24.0,4.0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,4,6,4,4,5,7,0,0,0,0,0,0,6,11,9,9,13,21,2,2,1,2,2,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
10666,202408,1,Rang_ingreso_05,Lima,24.0,4.0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,4,6,4,4,5,7,0,0,0,0,0,0,6,11,9,9,13,21,2,2,1,2,2,2,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
19692,202408,1,Rang_ingreso_05,Lima,28.0,8.0,Rango_SDO_01,10240,10520,10590,10700,10450,10600,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,6,4,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 144
19692,202408,1,Rang_ingreso_05,Lima,28.0,8.0,Rango_SDO_01,10240,10520,10590,10700,10450,10600,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,6,4,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 125
19692,202408,1,Rang_ingreso_05,Lima,28.0,8.0,Rango_SDO_01,10240,10520,10590,10700,10450,10600,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,6,4,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
19692,202408,1,Rang_ingreso_05,Lima,28.0,8.0,Rango_SDO_01,10240,10520,10590,10700,10450,10600,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,6,4,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202407,Producto 20,Submotivo 43
79699,202408,1,Rang_ingreso_02,Provincia,23.0,1.0,Rango_SDO_01,380,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,27,28,13,10,23,20,1,1,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202408,Producto 21,Submotivo 125
79699,202408,1,Rang_ingreso_02,Provincia,23.0,1.0,Rango_SDO_01,380,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,27,28,13,10,23,20,1,1,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 125
79699,202408,1,Rang_ingreso_02,Provincia,23.0,1.0,Rango_SDO_01,380,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,27,28,13,10,23,20,1,1,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
94540,202408,1,Rang_ingreso_03,Lima,22.0,3.0,Cero,1210,1500,1790,2040,2300,2570,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
94540,202408,1,Rang_ingreso_03,Lima,22.0,3.0,Cero,1210,1500,1790,2040,2300,2570,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
94540,202408,1,Rang_ingreso_03,Lima,22.0,3.0,Cero,1210,1500,1790,2040,2300,2570,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 125
75655,202408,1,Rang_ingreso_01,Lima,67.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,1,1,0,Rango_02,0,5,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
22693,202408,0,Rang_ingreso_03,Lima,23.0,2.0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,1,0,0,8,9,3,1,0,0,5,6,3,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 125
22693,202408,0,Rang_ingreso_03,Lima,23.0,2.0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,1,0,0,8,9,3,1,0,0,5,6,3,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 125
74668,202408,1,Rang_ingreso_03,Lima,38.0,10.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,16,18,19,5,4,11,0,0,0,0,0,0,1,4,8,7,12,5,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 67
24162,202408,1,Rang_ingreso_02,Provincia,38.0,9.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,1,0,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
21491,202408,1,Rang_ingreso_06,Lima,50.0,6.0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 43
66543,202408,1,Rang_ingreso_06,Lima,56.0,9.0,Cero,6610,7120,7550,7990,8470,8930,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
70605,202408,0,Rang_ingreso_04,Lima,36.0,1.0,Rango_SDO_09,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
58993,202408,1,Rang_ingreso_07,Lima,39.0,8.0,Rango_SDO_03,39340,40380,41440,42230,43500,44010,1,1,1,1,1,1,Rango_03,1,3,4,7,5,1,2,2,1,3,6,3,1,13,5,4,11,12,5,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 66
58993,202408,1,Rang_ingreso_07,Lima,39.0,8.0,Rango_SDO_03,39340,40380,41440,42230,43500,44010,1,1,1,1,1,1,Rango_03,1,3,4,7,5,1,2,2,1,3,6,3,1,13,5,4,11,12,5,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 67
